The south wall had a small window .	The walls were covered with pictures .	1
Refer a patient to a specialist .	Christians refer to the mother of Jesus as the Virgin Mary .	0
He believed all the Marxist dogma .	The unforgiving dogma of Stalinism is that what the party leader , however cruel and incompetent , decrees , however absurd , must be accepted as law .	1
This will save money .	This will save you a lot of time .	1
To seize a ship after libeling .	The terrorists seized the politicians .	0
Try the yak butter .	The judge tried both father and son in separate trials .	0
Edge the tablecloth with embroidery .	He edged towards the car .	0
We know this movie .	Adam knew Eve .	0
We were hit by really bad weather .	He hit a home run .	0
Her speech was barren of southernisms .	I detected a slight accent in his speech .	1
For your sake .	Died for the sake of his country .	1
Come into the room .	Come with me to the Casbah .	1
A life of luxury and ease .	He passed all the exams with ease .	0
I 'm cold ; can you roll over here and cuddle me , honey ?	She cuddled the infant before bedtime .	1
This time he succeeded .	Okay , but this is the last time . No more after that !	1
A course of bricks .	On a building that size , two crews could only lay two courses in a day .	1
Soon the rain will stop .	The riots stopped when police moved in .	1
They make a cute couple .	Clothes make the man .	1
He needs some time in the field before his judgment can be trusted .	Field work traditionally distinguishes true archaeologists from armchair archaeologists .	1
Give him a hand .	The hired hand fixed the railing .	0
The lioness was a mother of four cubs .	The mother of three children .	1
A body will continue in a state of rest until acted upon .	Now that we 're all in agreement , we can put that issue to rest .	1
Please inspect your father 's will carefully .	We inspected the area .	1
I beg your pardon . I did n't mean to cause offence .	He begged her to go to the prom with him .	1
Is this enough to cover the check ?	This should cover everyone in the group .	0
This cartridge has a powder charge of 50 grains .	The newspaper published charges that Jones was guilty of drunken driving .	0
A formation of planes .	The formation of sentences .	0
"I can not think it a hardship that more indulgence is allowed to men than to women""- James Boswell ."	The many hardships of frontier life .	1
Can you give me lessons ?	I gave her my money .	1
The automobile reduced the demand for buggywhips .	There were many demands on his time .	0
Leach the soil .	The fertilizer leached into the ground .	0
The waitresses looked like missionaries in drag .	He went to the party dressed in drag .	1
Will the stock market crash again ?	The car crashed through the glass door .	0
To stay a flat sheet in a steam boiler .	Please stay the bloodshed !	0
The emission of heat from a fire .	The emission of light from the sun .	1
They served beer on draft .	His first drafts were better than most authors ' final products .	0
The two stories do n't agree in many details .	We agreed what to do .	0
"The "" war on drugs "" is a campaign against the use of narcotic drugs ."	"In the US , conservatives rail against the "" war on Christmas "" ."	1
I can breathe better when the air is clean .	Paul breathed a deep breath .	1
A member of the faculty .	Only members will be admitted .	1
The baby was a boy .	The boys were playing kickball in the mud .	1
Crush an aluminum can .	She was crushed by his refusal of her invitation .	0
Messages must go through diplomatic channels .	She went through a lot of trouble .	1
He ran to safety .	Be sure that the safety is set before proceeding .	0
Introduce exotic fruits .	Introduce legislation .	0
Fall into a strange way of thinking .	She fell to pieces after she lost her work .	1
No thanks , I do n't drink .	We were up drinking all night .	1
A ball of fire .	A ball of wool .	1
The idea of motion was always to the forefront of his mind and central to his philosophy .	That laboratory researches topics at the forefront of technology .	1
He will hold office until the spring of next year .	The emerging buds were a sure sign of spring .	1
Pass along the good news .	She passed the new Jersey Bar Exam and can practice law now .	0
The rules forbid smoking .	The rules forbid our smoking .	1
He wanted to feel a part of something bigger than himself .	She played the part of Desdemona .	0
Rake gravel .	The gunfire raked the coast .	0
The soul of honor .	Soul was politically significant during the Civil Rights movement .	0
You 'll find vitamin C for sale at most pharmacies .	The new line of cars will soon be on sale .	1
There was a note of gaiety in her manner .	His notes were appended at the end of the article .	0
Will you pay cash or charge the purchase ?	Charge all weapons , shields , and banners .	0
Render the brick walls in the den .	Render thanks .	0
I mean no harm .	` maison ' means ` house ' in French .	0
Would you like some tea ?	Would you be a dear and get me a cup of tea , please ?	1
Throw a javelin .	She threw herself forwards .	0
The floor of the pelvis .	The floor of a cave served the refugees as a home .	1
They divorced after the birth of the child .	His election signaled the birth of a new age .	1
Operator , could you connect me to the Raffles in Singapore ?	The local train does not connect with the Amtrak train .	0
That 's our finest cut of meat .	His cut in the lining revealed the hidden jewels .	0
Dress the patient .	Can the child dress by herself ?	1
We 're planning to camp in the field until Sunday .	The houseguests had to camp in the living room .	1
The noisy voice of the waterfall .	The incessant voices of the artillery .	1
Unremitting pursuit of wealth does n't bring happiness , particularly if successful .	The culprit started to run and the cop took off in pursuit .	1
Do you want to work after the age of 60 ?	Is your husband working again ?	1
Raise the price of bread .	Raise my salary .	1
Restore law and order .	Restore the stolen painting to its rightful owner .	0
A drop of each sample was analyzed .	There is not a drop of pity in that man .	1
Had a streak of bad luck .	I hope I can keep up this streak of accomplishments .	1
They found the body in the lake .	Heavenly body .	0
It was stuff I had heard before .	What is all that stuff on your bedroom floor ?	0
He gave an inaccurate account of the plot to kill the president .	He asked to see the executive who handled his account .	0
We hit Detroit by noon .	I have to hit the MAC machine before the weekend starts .	1
Here we enter the region of opinion .	The farming regions of France .	0
He prepared his presentation carefully in advance .	Cesarean sections are sometimes the result of abnormal presentations .	0
You have to be a good observer to see all the details .	I saw him laughing .	1
Files with a red tab will be stored separately .	Pull the tab to open the can .	1
Your wish will come true .	Winter comes after autumn .	1
Pay a debt .	He was allowed to go as soon as he paid .	1
He was on the heavy side .	He is on the purchasing side of the business .	1
The judge leniently granted a sentence with no hard time .	He is doing time in the county jail .	1
$ 50 wo n't even purchase a dress .	To purchase land , to purchase a house .	1
A flexor , which bends a part , is the antagonist of an extensor , which extends it .	When bending the elbow the triceps are the antagonist .	1
World fair .	Trade fair .	1
Reseat Carnegie Hall .	We should reseat this cinema-the old seats are worn .	1
Approach a task .	I was approached by the President to serve as his adviser in foreign matters .	0
The baby of the family .	The baby of the Supreme Court .	1
They climbed the north face of the mountain .	She wanted to wipe him off the face of the earth .	1
I do n't like the look of the new design .	She got her mother 's looks .	1
They had to devise a system that did not depend on cooperation .	The body has a system of organs for digestion .	0
I am a British subject .	A moving picture of a train is more dramatic than a still picture of the same subject .	0
There is no better time than now .	Now is a good time to do it .	1
He held me up at the point of a gun .	Get to the point .	0
Come this way and I 'll show you a shortcut .	Do you know the way to the airport ?	1
The children were playing house .	He has a house on Cape Cod .	0
Turn your dance partner around .	Turn the car around .	1
I 'll store these books in the attic .	Store grain for the winter .	1
Within the compass of an encircling wall .	Within the compass of education .	1
He was suffering from museum fatigue .	The American public is experiencing scandal fatigue .	1
The sale will run for ten days .	The contract runs through 2008 .	1
Too much rain may blight the garden with mold .	This vine never blights .	1
I did n't have any coins to pay with , so I used a note .	He peeled off five one-thousand-zloty notes .	1
Cover her face with a handkerchief .	The female covers the eggs .	0
Nicklaus had a run of birdies .	The Yankees scored 3 runs in the bottom of the 9th .	0
He performed in drag .	He went to the party dressed in drag .	1
A good shot requires good balance and tempo .	He left me an almost impossible shot .	1
Irritate the glands of a leaf .	It irritates me that she never closes the door after she leaves .	0
The company operated at a loss last year .	A serious loss of business .	0
He was a great actor in his time .	Time stops for nobody .	0
We must strike the enemy 's oil fields .	The ship struck a reef .	0
The store shelves held many different kinds of tea .	Would you be a dear and get me a cup of tea , please ?	1
When bending the elbow the biceps are the agonist .	Acetylcholine is an agonist at the a cholinergic receptor .	0
Do n't go to lunch if we do n't have enough coverage for the help-desk phones .	There are overlapping coverages on your insurance policies .	1
Such images define their sense of nationality .	Immigrants of the same nationality often seek each other out .	1
I shall be writing to you soon .	I am 75 kilograms .	1
Mark homework .	This sign marks the border .	0
I 'll post the news on the bulletin board .	Post a sentinel in front of the door .	0
An interesting idea hit her .	He hit a home run .	0
A unit of wheat is a bushel .	The centimetre is a unit of length .	1
The match ended in their first loss of the season .	The company operated at a loss last year .	0
The teacher paused in her lecture to allow the students to assimilate what she had said .	This country assimilates immigrants very quickly .	0
The bite of satire .	I 'll have a quick bite to quiet my stomach until dinner .	0
There was a chemical reaction of the lime with the ground water .	His reaction to the news was to start planning what to do .	0
The telephone company finally put in lines to connect the towns in this area .	Did you finally connect with your long-lost cousin ?	0
He has a lot of interest in vintage cars .	The iron interests stepped up production .	0
I did n't mean to knock your tooth out .	I only meant to help you .	1
Fall into a strange way of thinking .	She fell ill .	1
He asked the waiter for the check .	The tablecloth had red and white checks .	0
This move will save money .	Where did I save that document ? I ca n't find it on the desktop .	0
Strike an arc .	The bullet struck her thigh .	0
A bedside stand .	The army made a final stand at the Rhone .	0
She liked to spread butter on her toast while it was still hot .	Spread cheese on a piece of bread .	1
They traditionally trim the tree on Christmas Eve .	The airplane trimmed .	0
Spread information .	The missionaries quickly spread their new message across the country .	1
Does n't that patch of clouds looks like a bunny ?	The storms last summer washed away parts of the road so we can expect some rough patches up ahead .	1
She was opening her post .	Is there any post for me ?	1
There was a small opening between the trees .	A salamander darted out of an opening in the rocks .	1
Do you want to come over to my place later ?	He lost his place on the page .	0
Gold field .	He longed for the fields of his youth .	1
Jade refused to go swimming with her brother until he helped her find her favorite swimsuit .	Put on your swimsuit and let 's go for a swim .	1
This wood has the ability to fight off insects , fungus , and mold for a considerable time .	This phone has the ability to have its software upgraded wirelessly .	1
Pack the books into the boxes .	To pack goods in a box .	1
There is an example on page 10 .	This patient provides a typical example of the syndrome .	1
The trunk was full of stuff .	He did n't want his pockets to bulge so he was walking around with all his stuff in his hands .	1
They began to fight like fun .	She asked for money and then the fun began .	1
Spread information .	Spread your arms .	0
His display of foulness deserved severe punishment .	He understood the foulness of sin .	1
To snap a fastener .	Snap your fingers .	1
He got out of line .	Toe the line .	1
Muslims fast during Ramadan .	Catholics sometimes fast during Lent .	1
We rotate the lead soprano every night .	We rotate the crops so as to maximize the use of the soil .	0
He applied to the state for support .	They developed a scheme of mutual support .	0
He managed to wash out the stains .	The car is so dirty , we need to wash it .	1
I spent my spring holidays in Morocco .	You can visit me in the spring , when the weather is bearable .	1
Stretch the fabric .	I always stretch my muscles before exercising .	0
Loss of livestock left the rancher bankrupt .	A serious loss of business .	0
He was famous for his facility as an archer .	A cell phone with internet facility .	0
I still owe for the car .	She owes me $ 200 .	1
The conflict between the government and the rebels began three years ago .	He was immobilized by conflict and indecision .	0
Cover her face with a handkerchief .	The period covered the turn of the century .	0
When was the last time we went out ? I do n't remember .	He called four times .	1
I ca n't use this tool .	Use the plastic bags to store the food .	1
Pad the seat of the chair .	Pad a bra .	0
He just did it for effect .	The new law will come into effect on the first day of next year .	0
The population of New Jersey will not stand for this !	The African-American population of Salt Lake City has been increasing .	0
The pull of the moon .	The pull of the current .	1
To line the shelves .	Line one 's pockets .	1
He gave a final set to his hat .	The set of prime numbers is infinite .	0
The foot of the list .	He stood at the foot of the tower .	0
To fall off a point .	He checked the point on his compass .	1
After the scare about foot-and-mouth disease a lot of people started eating fish instead of meat .	They have a chef who specializes in fish .	1
I tried to make a call , but the line was dead .	A dedicated line .	1
A unit of wheat is a bushel .	Units of nucleic acids .	0
She made a funny .	She told a funny story .	1
A force out was recorded on the scorecard .	Force equals mass times acceleration .	0
I have little disposition now to do as you say .	Salt has a disposition to dissolve in water .	1
The wee small voice of conscience .	He said his voices told him to do it .	1
I carry her image in my mind 's eye .	I carry these thoughts in the back of my head .	1
Pay a visit .	He paid off the loan three months early .	0
How would you classify these pottery shards -- are they prehistoric ?	She classified the articles into different genres .	1
The cooling touch of the night air .	There was a touch of sarcasm in his tone .	0
We are in accord with your proposal .	The accord of light and shade in painting .	0
He lost all feeling in his arm .	He had terrible feelings of guilt .	0
Would male strippers be appropriate for the divorce shower ?	Today there will be frequent showers and some sunny spells .	0
He will make a fine father .	He makes a great host .	1
She wants to leave .	His good luck finally left him .	0
He attributes the disappointing results to softness in the economy .	And in softness almost beyond hearing .	0
No thanks , I do n't drink .	You 've been drinking , have n't you ?	1
He had a time holding back the tears .	They had a good time together .	1
Drive a car or bus .	My new truck drives well .	0
The solution took three hours .	They were trying to find a peaceful solution .	0
I read this address as a satire .	I can read his feelings in his face .	1
We were hit by really bad weather .	The temperature could hit 110 F tomorrow .	0
Develop the rook .	Report the news as it develops .	0
Raise a sad cry .	Raise a protest .	1
He was on the heavy side .	Look on the bright side .	1
Dress the patient .	Dress the plants in the garden .	0
He opened the window a crack .	I 'd like to take a crack at that game .	0
The hunters found deer sign at the end of the trail .	Those clouds show signs of raining soon .	1
The wall had a smooth texture .	The beans had a grainy , gritty texture in her mouth .	1
He had a number of chores to do .	It was one of the best numbers he ever did .	0
A filming session .	"Are we having a recording session ? "" Yes . We 've even got some session musicians to provide some brass . "" ."	1
Come out of the closet !	He came from France .	1
The mercury was falling rapidly .	The mercury there has averaged 37.6C , 2.3C above the February norm .	1
At five years of age this head of cattle is worth perhaps $ 40 .	They shot 20 head of quail .	1
She did n't touch her food all night .	Are you all right ? You 've hardly touched your lunch .	1
Ditch a plane .	Ditch a lover .	0
I think she is pretty , contrary to most people .	I think that he is her boyfriend .	1
He lived on a worldly plane .	We will refer to the plane of the graph as the X-Y plane .	0
The village fool threw his own shoes down the well .	You were a fool to cross that busy road without looking .	1
This computer will connect well to the network .	Our computers connected together .	1
There 's a perpetual twinkle in his eyes .	He was a rotund , jolly man with a twinkle in his eye .	1
Do you want to come over to my place later ?	Your place or mine ?	1
He does not even possess a working telephone .	What possessed you to buy this house ?	0
She does n't know this composer .	I know him under a different name .	1
A sense of danger .	A sense of happiness .	1
I keep my specimens under glass to protect them .	Keep smiling .	1
"The cardinal number "" three "" can be represented as "" 3 "" or "" three "" ."	The smallest cardinal numbers are 0 , 1 , 2 , and 3 .	1
The people slowly progressed from barbarism to civilization .	He is remembered for his generosity and civilization .	0
The ship went aground in the channel .	The English Channel lies between France and England .	1
Drill a hole into the wall .	Do n't drill here , there 's a gas pipe .	1
Do you have a light ?	The light of my life .	0
Government and business could not agree .	Computers are now widely used in business .	0
The tires showed uneven wear .	She bought it for everyday wear .	0
These pipes carry waste water into the river .	Amanda carried the package to New York from home .	1
Who 's got dibs on the chips ?	I have dibs on that last slice of pizza .	1
Recuperate one 's losses .	The patient is recuperating .	0
The film is set in Africa .	Set up an experiment .	0
Summerize a house .	Summerize your car .	1
Can you count the books on your shelf ?	There are three apples ; count them .	1
Wear one 's hair in a certain way .	She wore a smile all day .	0
What was the date of submission of your proposal ?	His submission to the will of God .	0
I am reading a good book on economics .	They got a subpoena to examine our books .	0
A flash sewn on his sleeve indicated the unit he belonged to .	Red flashes adorned the airplane .	1
I can read his feelings in his face .	She read my mind and promptly rose to get me a glass of water .	1
The new railroad will connect the northern part of the state to the southern part .	Our computers connected together .	1
He had a pass for three days .	It was not possible to complete the computation in a single pass .	0
The voice of experience .	He said his voices told him to do it .	1
Orders have recently picked up after a period of extreme softness .	He was shocked by the softness of the atmosphere surrounding the young prince , arising from the superfluity of the femininity that guided him .	0
He performed in drag .	The waitresses looked like missionaries in drag .	1
When the pot comes to a boil , cover it and reduce the heat to medium .	The caravan covered almost 100 miles each day .	0
The trapped miners found a pocket of air .	They dipped into the taxpayers ' pockets .	0
Many readers find the first book of A Tale of Two Cities to be confusing .	The book of Isaiah .	1
Get a life .	Social life .	1
The therapist noticed that the patient 's knees tended to lock in this exercise .	The parents locked her daughter up for the weekend .	0
Drop a lawsuit .	They dropped her after she had a child out of wedlock .	0
He thought of his painting as a game that filled his empty time .	Being a child is all fun and games .	1
The houseguests had to camp in the living room .	Can we go camping again this summer ?	1
The line of soldiers advanced with their bayonets fixed .	They were arrayed in line of battle .	1
He has a sinister smile .	She had a smile on her face .	1
The trend of the stock market .	The trend of a coastline .	1
A drain on resources .	A drain of young talent by emigration .	1
The police monitor the suspect 's moves .	We are monitoring the air quality .	1
The minister does n't see anybody before noon .	The doctor will see you now .	1
Air out the smoke-filled rooms .	Air the old winter clothes .	1
Take time to smell the roses .	I did n't have time to finish .	1
He played with his rubber ball in the bathtub .	He threw nine straight balls before the manager yanked him .	0
Can you connect the two loudspeakers ?	These computers connected well together .	1
Break a lucky streak .	Break the cycle of poverty .	1
My boss dumped a whole mess of projects on my desk today .	The wardroom mess .	0
Rub oil into her skin .	I rubbed my hands together for warmth .	1
When these final episodes are broadcast it will be the finish of the show .	The market was up at the finish .	0
Implement a procedure .	He implemented a new economic plan .	0
It was a case of bad judgment .	A typical case was the suburban housewife described by a marriage counselor .	0
He could hardly conceal his excitement when she agreed .	His face was flushed with excitement and his hands trembled .	0
Common sense is not so common .	Fortunately she had the good sense to run away .	1
I have known him all his life .	She 's my love , my life .	0
He 's in the plumbing game .	The game is 6 all .	0
The union of opposing factions .	The Soviet Union .	0
Build up confidence .	The contractor builds houses for $ 100 .	0
This nest egg will ensure a nice retirement for us .	Our exertions ensured us a good outcome .	1
Haul nets .	Haul stones .	1
Open a window and let in some air .	I need some fresh air .	1
Port a rifle .	Port arms !	1
She has two bachelor 's degrees and is studying towards a master 's degree .	90 degrees Fahrenheit is equivalent to 32.2 degrees Celsius .	0
One swallow does not a summer make .	This makes the third infraction .	1
He ordered a second round .	They brought us a round of drinks about every thirty minutes .	1
The hum of distant traffic .	They could hear a hum coming from the kitchen , and found the dishwasher on .	1
When the finish is too thin it is difficult to apply evenly .	The car 's finish was so shiny and new .	1
Simply an identity element if both are true .	It was too dark to determine his identity .	0
A good review by this critic will make your play !	She married into wealth and so has it made .	1
His people have been farmers for generations .	Are your people still alive ?	1
He called each flip of the coin a new trial .	In the experimental trials the amount of carbon was measured separately .	1
The statue stood on a marble support .	The government provides support to the arts in several ways .	0
The policy so far is all stick and no carrot .	The recipe calls for half a stick of butter .	0
We live in a litigious age .	The Bronze Age was followed by the Iron Age .	1
200 head of cattle .	A reduction in the assessment per head of sheep .	1
Gossip is a malicious poison .	The poison of fascism .	1
Did n't know the way home .	It 's a long way to Moscow .	0
Under his proud survey the city lies . -Sir John Denham .	His survey of the battlefield was limited .	1
She did n't leave until midnight .	The president 's remarks left us speechless .	0
An obituary notice .	You did n't give me enough notice .	1
I will work hard to improve my grades .	They worked on the task .	1
Control the budget .	Control an account .	0
A chain of ideas , one leading to the next .	The chain of command .	1
It 's common sense not to put metal objects in a microwave oven .	Common sense is not so common .	1
They are having a clearance sale : 50 % off .	I got some great bargains at their annual sale .	1
Stop being a baby !	Stand up for yourself - do n't be such a baby !	1
The beer had a large head of foam .	Pour me a fresh beer ; this one has no head .	1
Pull a bank robbery .	The car pulls to the right .	0
We 'll have to shift these boxes to the downtown office .	Shift the emphasis .	1
He went to Las Vegas and spent all his money over a three-day run .	I 'm having a run of bad luck .	1
Negotiations ran into a brick wall .	The walls of the cylinder were perforated .	0
Her features had a delicate cast to them .	The delicate cast of his features .	1
We stayed in Hawaii for a week .	The judge stayed the execution order .	0
A chain of ideas , one leading to the next .	The third link of the silver chain needs to be resoldered .	1
He watched the house burn .	The sun burned his face .	0
Dew dripped from the face of the leaf .	She wanted to wipe him off the face of the earth .	1
I will run the sample .	Do n't run that software unless you have permission . ' .	1
Do n't bother bringing equipment , as we will provide it .	This procedure provides for lots of leeway .	0
The base of the triangle .	The attack wiped out our forward bases .	0
It should arrive any day now .	Those were the days .	1
Do n't trust my ex - wife .	I trust you will behave better from now on .	0
Pay up , please !	She offered to pay the bill .	1
While there 's life there 's hope .	Life depends on many chemical and physical processes .	1
Raise a family .	To raise somebody to office .	1
He walked to the front of the stage .	He led the national liberation front .	0
Drive the forest .	We drove the car to the garage .	0
There were allegations of the withholding of evidence .	I resented his withholding permission .	1
I got some great bargains at their annual sale .	They held a sale to reduce their inventory .	1
The answer to the comprehension question can be found in the third line of the accompanying text .	There are six lines in every stanza .	1
She wants to act Lady Macbeth , but she is too young for the role .	He acted the idiot .	0
Assemble your colleagues .	The parents assembled in the school hall .	1
The plane was given clearance to land .	He got clearance to travel to America , even though he had previous links to terrorists .	1
The child won everyone 's heart .	He stood still , his heart thumping wildly .	0
Channelize a stream .	Channelize the country for better transportation .	0
They polled their membership .	He has memberships in clubs in three cities .	1
We had a wonderful time at the party .	He had a time holding back the tears .	1
I ca n't use this tool .	We can use this mathematical formula to solve the problem .	1
Do school counselors subvert young children ?	We must not let our civil liberties be subverted by the current crisis .	0
Her cancer was in remission .	His cancer is in remission .	1
Treat an oil spill .	Treat the lawn with chemicals .	1
To move in a matter .	The soldiers moved towards the city in an attempt to take it before night fell .	0
Take sick .	Be taken drunk .	1
It brought the scandal to light .	He could paint the lightest light and the darkest dark .	0
The question of seniority will be discussed at the meeting .	There was a question of which material to use .	1
Stick the corner of the sheet under the mattress .	This question really stuck me .	0
I try to avoid the company of gamblers .	We avoided the area .	1
Offer resistance .	He offered his sympathy .	0
The table was covered with a film of dust .	The film was shot on location .	0
Extend the casserole with a little rice .	Extend the TV antenna .	0
They improve their product every year .	The product of 2 and 3 is 6 .	0
The wine has a nutty flavor and a pleasant finish .	Booze will be the finish of him .	0
The thread would n't go through the eye .	They were in the eye of the storm .	0
Play games .	We played hockey all afternoon .	1
This play will either make or break the playwright .	His peccadilloes finally broke his marriage .	1
Develop a passion for painting .	Develop the rook .	0
To snap a whip .	Bullets snapped past us .	0
Cut a movie scene .	Cut the engines when the plane comes to a halt !	1
Take vengeance .	Take steps .	1
Did you catch the thief ?	He caught her staring out the window .	0
Open to attack by the elements .	The film was sensitive to attack by acids .	1
Float a ship .	The government floated the ruble for a few months .	0
The role of women has changed significantly in the last century .	What is your role on the team ?	1
Shuffle the cards .	I shuffled my feet in embarrassment .	0
It is good practice to check each door and window before leaving .	It is their practice to give annual raises .	1
Listening to the tap next door drip all night drove me mad !	Water is dripping from the faucet .	1
I 'm so grateful to God for the grace that He has given me .	God 's grace is manifested in the salvation of sinners .	1
Soon the rain will stop .	The car stopped .	0
He stared as she buttoned her top .	I bought this top as it matches my jeans .	1
When the pot comes to a boil , cover it and reduce the heat to medium .	Cover the child with a blanket .	0
A piano has a greater range than the human voice .	He answered a range of questions .	0
* That would fall under the rubric of things we can ignore for now .	It is usually discussed under the rubric of ` functional obesity ' .	1
But there is always the famous example of the Smiths .	I profited from his example .	0
Prepare a speech .	The prince was prepared to become King one day .	0
He is a lawyer with a sports background .	The lawyer had a background in computer science .	1
The king will visit the duke 's court .	Pay court to the emperor .	0
Every number has a unique position in the sequence .	The equation e^i\pi+1=0 includes the most important numbers : 1 , 0 , \pi , i , and e.	1
See you another time .	When was the last time we went out ? I do n't remember .	1
These terms were used with a vagueness that suggested little or no thought about what each might convey .	The Conservative manifesto is a model of vagueness .	1
In the interest of safety .	In the common interest .	1
They had sex in the back seat .	We had sex in the back seat .	1
I had a look in the mirror to see if the blood had come off my face .	We could see the lorry in the mirror , so decided to change lanes .	1
He is remembered for his generosity and civilization .	Early Mayan civilization .	0
Dig salt .	Dig coal .	1
Arouse pity .	To arouse compassion .	1
Lack of clarity on the part of the teacher will cause confusion among the students .	She dreamed , with great clarity , that she had been seen her own death .	1
I arranged a date with my Australian business partners .	She asked how to avoid kissing at the end of a date .	1
Can you count the books on your shelf ?	I can count my colleagues in the opposition .	0
Respect my authority !	He has the authority to issue warrants .	1
Do you know my sister ?	She does n't know this composer .	1
They proposed a new direction for the firm .	He checked the direction and velocity of the wind .	0
The voice of the law .	Conservatism has many voices .	1
Exercise gave him a good stomach for dinner .	A good stomach for roast beef .	1
To start a business .	Start a new job .	0
Settling a score .	The player with the highest score is the winner .	0
The house had a neglected air .	As he waited he could feel the air on his neck .	0
The new railroad will connect the northern part of the state to the southern part .	Herman connected the computers together .	1
Bob Dylan occupied the top slot for several weeks .	She beat some tough competition for the number one slot .	1
The child was a charge of the nanny .	The teacher led her charges across the street .	1
Pop the clutch .	The soldiers were popping .	0
Block an attack .	Block the book cover .	0
The gift of language .	He taught foreign languages .	1
I regret I ca n't come to the party .	I regret that I have to do this , but I do n't have a choice .	0
Negotiations ran into a brick wall .	A wall of prejudice .	1
Block a nerve .	You are blocking the name of your first wife !	0
Make a move .	Make advances .	1
The move into my fiancé 's house took two long days .	They say that three moves equal one fire .	1
Philip 's dwelling fronted on the street . - Alfred Tennyson .	He built a modest dwelling near the pond .	1
The set of rational numbers , \mathbbQ , is the prototypical field .	Field of view .	0
A poor excuse for an automobile .	He had to get his mother to write an excuse for him .	0
Tell me what is bothering you .	Ellen told Helen how to avoid the crowd .	1
Dew dripped from the face of the leaf .	Put a big sign on each face of the building that can be seen from the road .	1
Do you remember that he once loved you ?	I ca n't remember saying any such thing .	1
Start at the beginning and go on until you come to the end .	The so-called glorious experiment came to an inglorious end .	0
Stop a car .	Your rights stop where you infringe upon the rights of other .	0
A sunburnt complexion .	A liberal political complexion .	0
I was on a winning streak until the fourth game , where I was dealt terrible cards .	Had a streak of bad luck .	1
He could not touch the meaning of the poem .	She never touched her husband .	0
In the deep of winter .	In the deep of night .	1
Spoke a good word in his friend 's behalf .	In your behalf .	1
I wish I could undo my actions .	Fortunately , we can undo most of the damage to the system by the war .	1
The chef tasted the sauce with great satisfaction .	He enjoyed the dish with great satisfaction . He 'll order it again the next time he arrives .	0
Jones came in third .	He answered the first question willingly , the second reluctantly , and the third with resentment .	1
Keep appointments .	She never keeps her promises .	1
The planes do n't connect and you will have to wait for four hours .	Operator , could you connect me to the Raffles in Singapore ?	0
The statue stood on a marble support .	He leaned against the wall for support .	0
A round of pleasures .	The story is going the rounds in Washington .	0
Place a phone call .	He bet $ 2 on number six to place .	0
Make advances .	Make a phone call .	1
He 's a master of the business deal .	We need to finalise the deal with Henderson by midnight .	1
Has a large repertory of dialects and characters .	The repertory of the supposed feats of mesmerism .	1
Their love left them indifferent to their surroundings .	He had n't had any love in months .	0
Can you give me lessons ?	When they asked , I gave my coat .	1
Refine pig iron .	Refine oil .	1
Jogging works off my excess energy .	Europeans often laugh at American energy .	0
The old house served as a dwelling for Albert .	He built a modest dwelling near the pond .	1
The foot of the list .	Curled up on the foot of the bed .	1
Do n't fight it !	He fought for breath .	0
He was elected to a seat in the Senate .	He sat on the arm of the chair rather than the seat , which always annoyed his mother .	0
The cup of her bra .	Bees filled the waxen cups with honey .	1
The outcome justified the search .	A thorough search of the ledgers revealed nothing .	1
You have to be a good observer to see all the details .	He is blind -- he can not see .	1
The chef prepared to whisk the egg whites for the angel 's food cake .	Whisk the eggs .	1
They measured the station 's signal strength .	He had the strength of ten men .	1
It brought out his better side .	Look on the bright side .	1
Their quarterback was a good scrambler .	Scramblers can often unnerve a better tennis player .	1
She never lost control of herself .	He had lost control of his sphincters .	0
Poison the atmosphere in the office .	Poison someone 's mind .	1
Civilization presupposes respect for the law .	By law , one is not allowed to own a wallaby in New York City .	1
Cover the grave with flowers .	The insurance wo n't cover this .	0
Increased expenses put a squeeze on profits .	Getting through that small opening was a tight squeeze .	0
Engineers had to scrub the satellite launch due to bad weather .	We had to scrub our vacation plans .	1
One of the planet 's moons has a slower spin than the others .	He took the new car for a spin .	0
The manager had only four starting pitchers in his rotation .	Crop rotation makes a balanced demand on the fertility of the soil .	1
Blend the nuts and raisins together .	He blends in with the crowd .	1
Mount a theater production .	Mount a play .	1
It 's quite an art .	The art of conversation .	1
Detach a regiment .	His retina detached and he had to be rushed into surgery .	0
He wanted to live his own life without interference from others .	She 's my love , my life .	0
I made the students feel different about themselves .	You make me feel naked .	1
Can you break a hundred-dollar bill for me ?	I had to break a $ 100 bill just to buy the candy .	1
Men from the fraternal order will staff the soup kitchen today .	An explosion of a low order of magnitude .	0
No one wanted to play end .	They rode to the end of the line .	0
He works on commission .	A reseller 's commission .	1
We 're planning to camp in the field until Sunday .	Can we go camping again this summer ?	1
Strike fire from the flintstone .	Strike a match .	1
The reticulation of a leaf .	The reticulation of a photographic emulsion .	1
We can use this mathematical formula to solve the problem .	He does n't know how to use a computer .	1
The labor movement has been struggling in America since the passage of the Taft-Hartley act in 1947 .	He was a charter member of the movement .	1
His novels always have a lot of action .	The United Nations must have the power to propose and organize action without being hobbled by irrelevant issues .	0
A ball of mud caught him on the shoulder .	The children were playing ball in the garden .	0
The hollow of the hand or of a tree .	He built himself a cabin in a hollow high up in the Rockies .	0
He uttered harsh language .	Sign language .	1
A slight move of the tiller , and the boat will go off course .	His move put him directly in my path .	1
